4061101218,76,0,639.3000000000001,29
4061101661,97,1,635.8800000000001,4
4061101991,23,0,157.21,4
4061102852,115,0,915.72,33
4061206162,15,0,130.56,9
4061102314,76,0,403.2599999999999,0
4061101064,68,1,477.9,9
4061102689,46,14,209.76999999999995,1
4061100488,62,1,400.99000000000007,5
4061100425,40,0,240.24000000000004,1
4061104058,150,0,1269.9000000000005,73
4061102237,123,0,1094.6300000000003,75
4061101435,79,0,653.0200000000002,35
4061100072,11,1,55.04999999999999,1
4061101073,102,1,739.7900000000003,15
4061100298,31,1,198.10000000000002,1
4061103898,103,1,782.89,27
4061206637,18,0,157.82999999999998,11
4061102585,134,0,1094.7999999999997,52
4061100176,89,0,623.48,10
4061103428,75,0,549.4800000000001,13
4061102834,71,0,579.2100000000002,28
4061102133,16,0,75.08,0
4061101331,58,0,398.2600000000001,3
4061101462,159,0,1199.6899999999998,27
4061101584,36,1,199.77000000000007,2
4061100895,103,0,808.7800000000002,21
4061104067,78,0,643.0100000000001,30
4061101123,36,0,154.98999999999998,0
4061100027,78,0,598.5100000000001,17
4061100651,27,0,194.78000000000006,8
4061102092,148,0,1314.5599999999993,82
4061205333,19,0,173.17,12
4061100746,117,0,895.9800000000005,29
4061100443,62,0,482.05,20
4061204662,9,0,38.8,0
4061207611,14,0,123.21,7
4061101471,79,1,527.7900000000001,11
4061102644,83,0,651.3000000000003,15
4061101679,63,1,427.06,2
4061100755,186,0,1524.2799999999993,73
4061100592,79,0,618.93,23
4061101114,56,0,413.61999999999995,9
4061204418,2,0,10.52,0
4061207095,10,0,86.58,6
4061102897,123,0,1008.1000000000004,48
4061103808,17,0,96.65,0
4061101869,44,0,369.19,21
4061102635,28,1,163.26999999999998,0
4061103568,60,0,366.56,5
4061103975,107,0,855.3500000000003,31
4061102793,137,0,1014.8800000000006,38
4061100113,95,1,787.2700000000003,37
4061102825,59,4,352.89,7
4061104162,57,1,426.2900000000001,18
4061102965,18,1,96.01,2
4061102323,95,0,779.83,35
4061205862,10,33,93.68,8
4061206171,14,0,104.33,2
4061102047,98,0,801.7900000000002,32
4061100814,173,1,1353.7200000000003,44
4061100624,63,0,489.19000000000017,19
4061103595,109,1,838.3300000000005,29
4061205369,19,0,168.33999999999997,13
4061102472,40,0,241.85999999999999,2
4061103794,34,13,234.88,2
4061101792,82,0,582.0700000000003,17
4061102531,142,0,1119.92,31
4061101878,50,3,337.65,5
4061100719,56,1,376.14999999999986,3
4061102983,177,0,1427.2799999999993,65
4061102196,75,0,559.2000000000002,16
4061100832,83,2,552.5600000000001,12
4061101842,16,1,64.75,0
4061102653,69,0,454.19000000000005,4
4061103188,56,2,293.75999999999993,0
4061102418,43,0,327.78,10
4061102879,120,0,945.6600000000002,30
4061101964,19,0,117.05,0
4061103369,89,3,558.6600000000002,5
4061102219,101,1,744.3900000000003,18
4061103993,18,0,106.13,0
4061100945,59,0,437.6800000000001,13
4061101168,16,1,79.91,0
4061100452,96,0,714.3100000000001,22
4061100999,68,1,480.92,9
4061104144,28,0,162.67,1
4061104108,122,0,985.3100000000003,45
4061101367,142,0,1227.8899999999994,70
4061103681,10,0,51.72,0
4061100036,113,0,898.49,28
4061102748,10,1,61.1,0
4061101322,46,0,295.66999999999996,4
4061102395,50,0,344.41,2
4061100348,97,1,585.9499999999998,6
4061103161,44,0,274.7399999999999,4
4061100099,14,15,66.86,0
4061100339,95,0,707.71,23
4061104013,82,0,607.6400000000002,18
4061102757,157,0,1356.4800000000007,77
4061101272,36,0,210.91999999999996,2
4061103948,33,0,196.13000000000002,1
4061106051,9,0,48.23,0
4061103889,77,1,538.3500000000001,15
4061102992,81,0,549.0500000000002,8
4061100642,239,0,1908.1100000000006,80
4061102305,66,0,463.90999999999997,9
4061101195,184,0,1511.8299999999997,57
4061103333,298,0,2584.2299999999987,149
4061101489,164,1,1415.9399999999998,78
4061104031,30,0,171.09,0
4061104126,126,0,887.3699999999999,16
4061102142,40,8,287.73,3
4061102187,76,2,574.5600000000004,16
4061103292,74,0,573.3399999999999,21
4061103785,20,0,86.63000000000001,0
4061104094,126,0,943.6899999999999,37
4061100262,98,0,750.7200000000003,26
4061100054,77,0,565.2800000000003,18
4061103093,198,0,1616.9699999999987,72
4061102427,55,0,381.2699999999999,4
4061101901,84,0,636.9500000000002,15
4061102436,58,0,419.65000000000003,10
4061101566,58,0,436.8900000000001,9
4061101426,67,0,476.18000000000006,10
4061103514,143,1,961.0399999999997,15
4061100357,58,1,445.5499999999999,11
4061101453,59,0,385.42000000000013,5
4061100529,38,0,232.29999999999998,0
4061103324,88,0,636.9000000000001,14
4061103776,9,1,58.71,0
4061104153,139,1,1211.5299999999995,77
4061101245,69,0,564.8399999999999,22
4061102065,87,0,702.7400000000001,25
4061103505,55,0,384.56,9
4061101711,87,1,519.5100000000001,6
4061101105,187,0,1663.5499999999997,108
4061104004,108,0,830.0400000000004,28
4061102282,25,0,144.51999999999998,2
4061100633,83,0,584.16,13
4061101697,103,0,688.9200000000004,11
4061102712,52,0,359.8799999999999,4
4061103758,90,1,695.68,21
4061103003,13,1,79.19,2
4061103048,55,0,360.3600000000001,6
4061102002,42,0,288.46999999999997,3
4061101539,186,0,1679.8899999999996,126
4061100696,115,1,939.9800000000006,33
4061103283,122,0,990.6700000000001,49
4061102504,63,0,477.8099999999999,13
4061100045,120,1,858,18
4061103722,23,2,152.68,3
4061102255,44,1,317.8199999999999,7
4061103731,114,1,938.9500000000004,40
4061101263,55,0,383.95000000000005,8
4061101702,42,1,230.29000000000002,2
4061100511,60,0,444.9000000000002,11
4061101417,234,0,2039.9099999999992,120
4061103473,48,0,307.75000000000006,4
4061103713,29,1,108.59999999999998,0
4061100782,93,0,778.7899999999998,35
4061100208,1,0,6.5,0
4061100461,1,0,4.42,0
4061101806,11,0,58.09000000000001,0
4061104135,3,0,15.969999999999999,0
4061103229,14,0,79.5,0
